Abbey Road,Acton Central,Acton Town,Aldgate,Aldgate East,All Saints,Alperton,Amersham,Anerley,Angel,Archway,Arnos Grove,Arsenal,Baker Street,Balham,Bank and Monument,Barbican,Barking,Barkingside,Barons Court,Bayswater,Beckton,Beckton Park,Becontree,Belsize Park,Bermondsey,Bethnal Green,Blackfriars,Blackhorse Road,Blackwall,Bond Street,Borough,Boston Manor,Bounds Green,Bow Church,Bow Road,Brent Cross,Brentwood,Brixton,Brockley,Bromley-by-Bow,Brondesbury,Brondesbury Park,Bruce Grove,Buckhurst Hill,Burnt Oak,Bush Hill Park,Bushey,Caledonian Road,Caledonian Road & Barnsbury,Cambridge Heath,Camden Road,Camden Town,Canada Water,Canary Wharf,Canning Town,Cannon Street,Canonbury,Canons Park,Carpenders Park,Chadwell Heath,Chalfont & Latimer,Chalk Farm,Chancery Lane,Charing Cross,Chesham,Cheshunt,Chigwell,Chingford,Chiswick Park,Chorleywood,Clapham Common,Clapham High Street,Clapham Junction,Clapham North,Clapham South,Clapton,Cockfosters,Colindale,Colliers Wood,Covent Garden,Crossharbour,Crouch Hill,Croxley,Crystal Palace,Custom House,Cutty Sark,Cyprus,Dagenham East,Dagenham Heathway,Dalston Junction,Dalston Kingsland,Debden,Denmark Hill,Deptford Bridge,Devons Road,Dollis Hill,Ealing Broadway,Ealing Common,Earl's Court,East Acton,East Finchley,East Ham,East India,East Putney,Eastcote,Edgware,Edgware Road,Edmonton Green,Elephant & Castle,Elm Park,Elverson Road,Embankment,Emerson Park,Enfield Town,Epping,Euston,Euston Square,Fairlop,Farringdon,Finchley Central,Finchley Road,Finchley Road & Frognal,Finsbury Park,Forest Gate,Forest Hill,Fulham Broadway,Gallions Reach,Gants Hill,Gidea Park,Gloucester Road,Golders Green,Goldhawk Road,Goodge Street,Goodmayes,Gospel Oak,Grange Hill,Great Portland Street,Green Park,Greenford,Greenwich,Gunnersbury,Hackney Central,Hackney Downs,Hackney Wick,Haggerston,Hainault,Hammersmith,Hampstead,Hampstead Heath,Hanger Lane,Harlesden,Harold Wood,Harringay Green Lanes,Harrow & Wealdstone,Harrow-on-the-Hill,Hatch End,Hatton Cross,Headstone Lane,Heathrow Terminal 4,Heathrow Terminal 5,Heathrow Terminals 2 & 3,Hendon Central,Heron Quays,High Barnet,High Street Kensington,Highams Park,Highbury & Islington,Highgate,Hillingdon,Holborn,Holland Park,Holloway Road,Homerton,Honor Oak Park,Hornchurch,Hounslow Central,Hounslow East,Hounslow West,Hoxton,Hyde Park Corner,Ickenham,Ilford,Imperial Wharf,Island Gardens,Kennington,Kensal Green,Kensal Rise,Kensington,Kentish Town,Kentish Town West,Kenton,Kew Gardens,Kilburn,Kilburn High Road,Kilburn Park,King George V,King's Cross St. Pancras,Kingsbury,Knightsbridge,Ladbroke Grove,Lambeth North,Lancaster Gate,Langdon Park,Latimer Road,Leicester Square,Lewisham,Leyton,Leyton Midland Road,Leytonstone,Leytonstone High Road,Limehouse,Liverpool Street,London Bridge,London City Airport,London Fields,Loughton,Maida Vale,Manor House,Manor Park,Mansion House,Marble Arch,Maryland,Marylebone,Mile End,Mill Hill East,Moor Park,Moorgate,Morden,Mornington Crescent,Mudchute,Neasden,New Cross,New Cross Gate,Newbury Park,North Acton,North Ealing,North Greenwich,North Harrow,North Wembley,Northfields,Northolt,Northwick Park,Northwood,Northwood Hills,Norwood Junction,Notting Hill Gate,Oakwood,Old Street,Osterley,Oval,Oxford Circus,Paddington,Park Royal,Parsons Green,Peckham Rye,Penge West,Perivale,Piccadilly Circus,Pimlico,Pinner,Plaistow,Pontoon Dock,Poplar,Preston Road,Prince Regent,Pudding Mill Lane,Putney Bridge,Queen's Park,Queens Road Peckham,Queensbury,Queensway,Ravenscourt Park,Rayners Lane,Rectory Road,Redbridge,Regent's Park,Richmond,Rickmansworth,Roding Valley,Romford,Rotherhithe,Royal Albert,Royal Oak,Royal Victoria,Ruislip,Ruislip Gardens,Ruislip Manor,Russell Square,Seven Kings,Seven Sisters,Shadwell,Shenfield,Shepherd's Bush,Shepherd's Bush Market,Shoreditch High Street,Silver Street,Sloane Square,Snaresbrook,South Acton,South Ealing,South Hampstead,South Harrow,South Kensington,South Kenton,South Quay,South Ruislip,South Tottenham,South Wimbledon,South Woodford,Southbury,Southfields,Southgate,Southwark,St James Street,St. James's Park,St. John's Wood,St. Paul's,Stamford Brook,Stamford Hill,Stanmore,Star Lane,Stepney Green,Stockwell,Stoke Newington,Stonebridge Park,Stratford,Stratford High Street,Stratford International,Sudbury Hill,Sudbury Town,Surrey Quays,Swiss Cottage,Sydenham,Temple,Theobalds Grove,Theydon Bois,Tooting Bec,Tooting Broadway,Tottenham Court Road,Tottenham Hale,Totteridge & Whetstone,Tower Gateway,Tower Hill,Tufnell Park,Turkey Street,Turnham Green,Turnpike Lane,Upminster,Upminster Bridge,Upney,Upper Holloway,Upton Park,Uxbridge,Vauxhall,Victoria,Walthamstow Central,Walthamstow Queens Road,Wandsworth Road,Wanstead,Wanstead Park,Wapping,Warren Street,Warwick Avenue,Waterloo,Watford,Watford High Street,Watford Junction,Wembley Central,Wembley Park,West Acton,West Brompton,West Croydon,West Finchley,West Ham,West Hampstead,West Harrow,West India Quay,West Kensington,West Ruislip,West Silvertown,Westbourne Park,Westferry,Westminster,White City,White Hart Lane,Whitechapel,Willesden Green,Willesden Junction,Wimbledon,Wimbledon Park,Wood Green,Wood Lane,Wood Street,Woodford,Woodgrange Park,Woodside Park,Woolwich Arsenal,All
,16.0,3.0,,19.0,,0.0,0.0,,2.0,0.0,0.0,0.0,6.0,,53.0,3.0,0.0,,7.0,0.0,,,0.0,,2.0,0.0,79.0,0.0,,13.0,0.0,0.0,0.0,,0.0,,,2.0,0.0,1.0,5.0,4.0,,0.0,,,0.0,1.0,15.0,,14.0,0.0,3.0,53.0,1.0,29.0,0.0,0.0,0.0,,,,4.0,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,0.0,0.0,11.0,,1.0,,,,,,,0.0,0.0,2.0,0.0,,,,0.0,24.0,5.0,36.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,2.0,0.0,,37.0,,,0.0,21.0,2.0,,4.0,2.0,0.0,13.0,0.0,,0.0,5.0,,0.0,,24.0,0.0,0.0,9.0,,7.0,,9.0,44.0,,,104.0,3.0,,1.0,0.0,0.0,130.0,0.0,21.0,,0.0,,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,3.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,,,,,0.0,,10.0,0.0,2.0,7.0,1.0,,,0.0,,,34.0,0.0,11.0,3.0,0.0,,,2.0,18.0,,0.0,0.0,0.0,,,17.0,18.0,,,0.0,,0.0,,77.0,2.0,,0.0,1.0,,,8.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,,0.0,,,7.0,0.0,13.0,,1.0,44.0,28.0,3.0,18.0,,,,42.0,4.0,,0.0,,,0.0,,,1.0,0.0,,0.0,,57.0,2.0,,,1.0,406.0,0.0,,,,,4.0,,,,0.0,21.0,,1.0,0.0,,0.0,1.0,0.0,,25.0,0.0,6.0,,0.0,0.0,43.0,0.0,,0.0,,,0.0,,2.0,0.0,5.0,,44.0,2.0,1.0,7.0,,0.0,,2.0,0.0,,0.0,19.0,,,0.0,0.0,1.0,0.0,0.0,46.0,,,0.0,1.0,8.0,1.0,,,19.0,,,28.0,0.0,0.0,,,2.0,0.0,2.0,0.0,16.0,0.0,,,0.0,0.0,0.0,15.0,0.0,3.0,,0.0,4.0,0.0,0.0,,7.0,,,0.0,24.0,0.0,,9.0,,,2.0,,28.0,,0.0,11.0,0.0,42.0,4.0,0.0,0.0,14.0,0.0,0.0,,0.0,,2241
,,0.0,52.0,7.0,,,0.0,,8.0,0.0,0.0,1.0,154.0,3.0,94.0,51.0,0.0,0.0,9.0,,,,0.0,,16.0,10.0,17.0,1.0,,222.0,1.0,1.0,0.0,,2.0,,,16.0,,2.0,,,,0.0,,,,1.0,,,,0.0,45.0,229.0,53.0,11.0,,20.0,,,1.0,,64.0,38.0,2.0,,,,,2.0,6.0,,,3.0,5.0,,,,2.0,14.0,,,1.0,,,,,1.0,0.0,,,0.0,,,,20.0,4.0,0.0,10.0,1.0,0.0,1.0,,0.0,1.0,,5.0,,9.0,0.0,,10.0,,,0.0,5.0,82.0,0.0,91.0,,93.0,,6.0,,,3.0,,2.0,,16.0,,0.0,0.0,,,,76.0,151.0,1.0,,0.0,,,,,0.0,38.0,,,2.0,,,,,33.0,,0.0,,0.0,0.0,2.0,,,,11.0,,2.0,,3.0,103.0,7.0,3.0,,,0.0,3.0,1.0,0.0,,7.0,0.0,,,,4.0,,,,0.0,,,,,,,,73.0,43.0,43.0,2.0,6.0,4.0,,1.0,11.0,,1.0,,1.0,,,127.0,206.0,,,0.0,,1.0,,25.0,10.0,,8.0,7.0,,5.0,85.0,1.0,0.0,,22.0,,,0.0,3.0,,20.0,4.0,,1.0,0.0,24.0,4.0,2.0,,12.0,0.0,29.0,0.0,7.0,71.0,49.0,,2.0,,,1.0,56.0,18.0,5.0,0.0,,,5.0,,,2.0,,,15.0,9.0,1.0,3.0,,,13.0,0.0,3.0,,,,,0.0,,1.0,1.0,2.0,12.0,,4.0,,,5.0,0.0,,,30.0,,,0.0,,0.0,55.0,,,,,3.0,1.0,,1.0,0.0,120.0,,35.0,61.0,51.0,1.0,,37.0,,0.0,6.0,,,25.0,,,0.0,,,97.0,,21.0,,,2.0,6.0,73.0,4.0,,,21.0,0.0,,0.0,1.0,,,0.0,,1.0,32.0,47.0,117.0,1.0,,,,,,2.0,1.0,119.0,3.0,,,,158.0,,,,,5.0,278.0,1.0,,1.0,,,0.0,,141.0,13.0,,3.0,15.0,,0.0,1.0,1.0,2.0,,0.0,,,,4630
,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,11.0,,,9.0,,0.0,,1.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,2.0,,1.0,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,4.0,,,,,,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,17.0,14.0,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,345
,,,10.0,6.0,,,,,3.0,0.0,0.0,1.0,48.0,5.0,49.0,14.0,1.0,,5.0,4.0,,,0.0,,3.0,2.0,12.0,0.0,,8.0,2.0,,0.0,,0.0,,,11.0,,1.0,,,,,,,,2.0,,,,1.0,5.0,48.0,11.0,9.0,,,,,,,32.0,52.0,,,,,,,1.0,,,2.0,1.0,,,,0.0,10.0,,,0.0,,,,,1.0,0.0,,,1.0,,,,,0.0,0.0,9.0,,,0.0,,7.0,,,12.0,,36.0,,,16.0,,,0.0,5.0,7.0,0.0,30.0,,0.0,,4.0,,,10.0,,0.0,,9.0,,,,,,,0.0,20.0,0.0,,,,,,,0.0,18.0,,,1.0,28.0,,,9.0,0.0,,0.0,,0.0,0.0,1.0,,,,25.0,,6.0,1.0,,31.0,,2.0,,,,0.0,0.0,0.0,,3.0,,,,,2.0,5.0,,,,,7.0,,,,,,26.0,,13.0,1.0,9.0,,,,1.0,,0.0,,1.0,,,52.0,33.0,,,,5.0,0.0,,14.0,1.0,,25.0,4.0,,,27.0,0.0,,,,,,0.0,,,2.0,,4.0,,0.0,,,0.0,,6.0,,4.0,0.0,1.0,118.0,201.0,,12.0,,,0.0,73.0,12.0,,0.0,,,,,,8.0,39.0,,,0.0,0.0,0.0,,0.0,52.0,,,,,,,,,,0.0,,5.0,,4.0,,,0.0,0.0,,,8.0,,,,,,20.0,0.0,,,,2.0,,,1.0,0.0,15.0,,9.0,0.0,37.0,,,,,0.0,1.0,,11.0,15.0,,,,,,0.0,,9.0,,,1.0,4.0,21.0,4.0,,,14.0,,,3.0,1.0,,,0.0,,0.0,1.0,21.0,67.0,1.0,,,,,,3.0,19.0,65.0,,,,21.0,2.0,,4.0,,,0.0,,,,3.0,,,,,11.0,1.0,,5.0,,46.0,15.0,,3.0,4.0,,0.0,,,,1886
7.0,,,,,,,,,,,,,,,153.0,,,,,,,,,,,,,,0.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,8.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,2.0,,,,,,,,,4.0,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,0.0,,,,,9.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,10.0,,0.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,33.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,6.0,,,,,132.0,11.0,26.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,2.0,,,11.0,,12.0,,,,,,,,,,,,,,,192.0,969
,,22.0,842.0,160.0,,7.0,2.0,,135.0,57.0,17.0,32.0,697.0,25.0,1366.0,510.0,35.0,1.0,107.0,0.0,,,3.0,92.0,24.0,35.0,21.0,70.0,,113.0,140.0,20.0,24.0,,24.0,12.0,,143.0,,27.0,,,,3.0,10.0,,,90.0,,,,225.0,25.0,388.0,24.0,21.0,,2.0,,,3.0,53.0,37.0,70.0,3.0,,0.0,,25.0,4.0,42.0,,,21.0,19.0,,5.0,120.0,10.0,413.0,,,2.0,,,,,2.0,7.0,,,5.0,,,,8.0,25.0,5.0,154.0,19.0,40.0,28.0,,25.0,4.0,12.0,359.0,,130.0,1.0,,93.0,,,2.0,156.0,145.0,0.0,890.0,64.0,63.0,,140.0,,,68.0,,7.0,,109.0,36.0,25.0,31.0,,,0.0,555.0,693.0,13.0,,67.0,,,,,1.0,449.0,37.0,,16.0,4.0,,,1.0,54.0,,19.0,,21.0,50.0,102.0,51.0,,17.0,44.0,,398.0,21.0,6.0,809.0,31.0,100.0,,,0.0,12.0,10.0,9.0,,114.0,2.0,,,,20.0,1.0,,0.0,61.0,,0.0,15.0,14.0,,7.0,,,6.0,237.0,100.0,52.0,19.0,,68.0,430.0,,13.0,,8.0,,,1201.0,444.0,,,1.0,19.0,54.0,,14.0,120.0,,51.0,49.0,11.0,6.0,899.0,15.0,9.0,,12.0,,,5.0,49.0,2.0,67.0,7.0,0.0,19.0,5.0,30.0,14.0,6.0,,29.0,8.0,553.0,14.0,55.0,1260.0,1004.0,26.0,34.0,,,7.0,506.0,381.0,1.0,17.0,,,6.0,,,44.0,15.0,,6.0,21.0,14.0,3.0,,1.0,5.0,22.0,19.0,0.0,,,,50.0,,6.0,0.0,2.0,171.0,,197.0,,,50.0,33.0,,,113.0,1.0,,16.0,,1.0,428.0,0.0,,1.0,,10.0,6.0,,15.0,15.0,72.0,,206.0,64.0,75.0,11.0,,6.0,,31.0,34.0,,2.0,108.0,,,1.0,0.0,,26.0,,22.0,,0.0,15.0,45.0,110.0,128.0,3.0,,245.0,13.0,,17.0,45.0,0.0,0.0,2.0,,16.0,95.0,943.0,2119.0,95.0,,,2.0,,,197.0,11.0,308.0,1.0,,,1.0,126.0,3.0,94.0,,2.0,22.0,18.0,1.0,,15.0,1.0,,69.0,,317.0,32.0,,113.0,12.0,4.0,38.0,8.0,71.0,214.0,,3.0,,12.0,,28307
,,0.0,32.0,3.0,,,3.0,,4.0,0.0,0.0,0.0,64.0,1.0,30.0,27.0,0.0,,2.0,0.0,,,,,4.0,2.0,7.0,1.0,,90.0,1.0,,0.0,,0.0,,,10.0,,1.0,,,,,,,,1.0,,,,0.0,27.0,108.0,20.0,9.0,,27.0,,,0.0,,24.0,7.0,1.0,,,,,0.0,2.0,,,1.0,1.0,,0.0,,0.0,5.0,,,1.0,,,,,0.0,,,,,,,,59.0,0.0,,12.0,1.0,,1.0,,1.0,3.0,,19.0,,11.0,0.0,,8.0,,,,0.0,35.0,0.0,53.0,,43.0,,6.0,,,4.0,,1.0,,7.0,,1.0,,,,,34.0,54.0,,,0.0,,,,,0.0,17.0,,,,,,,,41.0,,0.0,,,,0.0,,,,12.0,,14.0,,1.0,29.0,6.0,1.0,,,,2.0,1.0,0.0,,5.0,1.0,,,,1.0,,,0.0,0.0,,,0.0,100.0,,,,30.0,,18.0,1.0,4.0,6.0,,0.0,4.0,,1.0,,1.0,,,44.0,79.0,,,,0.0,3.0,,8.0,11.0,,6.0,10.0,,10.0,28.0,1.0,,,31.0,,,1.0,1.0,,12.0,2.0,,0.0,,14.0,14.0,8.0,,6.0,,6.0,,1.0,19.0,33.0,,5.0,,,,20.0,4.0,3.0,0.0,,,3.0,,,4.0,0.0,,23.0,6.0,0.0,6.0,,0.0,3.0,0.0,8.0,,,,,3.0,,2.0,,1.0,4.0,,2.0,,,8.0,2.0,,,15.0,,,0.0,,,20.0,,,,,2.0,0.0,,1.0,1.0,41.0,,17.0,74.0,27.0,,,96.0,,2.0,1.0,,,29.0,,,2.0,,,35.0,,7.0,,,0.0,3.0,17.0,3.0,,,11.0,0.0,,3.0,4.0,,,1.0,,1.0,56.0,22.0,57.0,2.0,,,,,,0.0,0.0,67.0,6.0,,,,228.0,,5.0,,,5.0,130.0,1.0,,1.0,,,0.0,,60.0,8.0,,2.0,39.0,0.0,0.0,,2.0,3.0,,,,,,2727
,,7.0,0.0,2.0,,1.0,0.0,,8.0,1.0,0.0,1.0,15.0,1.0,28.0,3.0,5.0,1.0,14.0,0.0,,,2.0,0.0,2.0,5.0,1.0,4.0,,10.0,0.0,0.0,2.0,,0.0,1.0,,10.0,,0.0,,,,0.0,0.0,,,3.0,,,,3.0,6.0,47.0,27.0,1.0,,0.0,,,0.0,0.0,11.0,4.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,29.0,,,0.0,,,,,0.0,1.0,,,0.0,,,,0.0,4.0,1.0,10.0,0.0,1.0,8.0,,1.0,0.0,0.0,0.0,,10.0,1.0,,1.0,,,0.0,10.0,0.0,0.0,3.0,1.0,2.0,,4.0,,,4.0,,0.0,,9.0,2.0,0.0,6.0,,,0.0,0.0,75.0,0.0,,0.0,,,,,0.0,26.0,3.0,,0.0,0.0,,,0.0,2.0,,5.0,,1.0,4.0,9.0,0.0,,0.0,2.0,,10.0,0.0,0.0,82.0,1.0,4.0,,,1.0,4.0,5.0,1.0,,2.0,0.0,,,,1.0,0.0,,0.0,2.0,,0.0,1.0,2.0,,0.0,,50.0,0.0,,0.0,1.0,0.0,,0.0,24.0,,2.0,,1.0,,,42.0,20.0,,,0.0,0.0,3.0,,1.0,0.0,,4.0,2.0,0.0,0.0,11.0,1.0,1.0,,1.0,,,3.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,1.0,0.0,13.0,2.0,1.0,23.0,3.0,2.0,2.0,,,0.0,70.0,1.0,4.0,0.0,,,0.0,,,2.0,3.0,,1.0,0.0,1.0,1.0,,0.0,7.0,5.0,0.0,,,,,0.0,,0.0,,0.0,25.0,,12.0,,,0.0,0.0,,,0.0,0.0,,2.0,,1.0,6.0,0.0,,0.0,,0.0,0.0,,2.0,0.0,9.0,,4.0,3.0,15.0,0.0,,0.0,,0.0,0.0,,0.0,24.0,,,1.0,1.0,,5.0,,0.0,,0.0,0.0,1.0,6.0,2.0,0.0,,6.0,0.0,,2.0,5.0,0.0,0.0,0.0,,7.0,4.0,7.0,10.0,6.0,,,0.0,,,12.0,0.0,8.0,0.0,,,0.0,3.0,0.0,2.0,,0.0,3.0,4.0,1.0,,0.0,0.0,,0.0,,4.0,0.0,,1.0,2.0,1.0,16.0,0.0,3.0,1.0,,1.0,,0.0,,1125
,,8.0,25.0,22.0,,0.0,0.0,,9.0,2.0,1.0,0.0,100.0,0.0,15.0,50.0,1.0,0.0,7.0,0.0,,,0.0,1.0,4.0,3.0,1.0,0.0,,13.0,1.0,2.0,0.0,,2.0,0.0,,6.0,,5.0,,,,,0.0,,,3.0,,,,6.0,5.0,42.0,3.0,2.0,,1.0,,,,0.0,0.0,14.0,1.0,,,,6.0,,0.0,,,0.0,2.0,,0.0,2.0,0.0,3.0,,,0.0,,,,,0.0,0.0,,,0.0,,,,0.0,2.0,0.0,4.0,0.0,0.0,2.0,,1.0,0.0,0.0,55.0,,9.0,0.0,,6.0,,,0.0,,93.0,,187.0,0.0,7.0,,11.0,,,3.0,,0.0,,1.0,0.0,26.0,0.0,,,,110.0,24.0,3.0,,19.0,,,,,0.0,335.0,1.0,,7.0,,,,0.0,6.0,,4.0,,1.0,2.0,3.0,2.0,,1.0,1.0,,13.0,0.0,0.0,6.0,,4.0,,,,5.0,5.0,1.0,,0.0,,,,,2.0,,,,1.0,,,2.0,0.0,,0.0,,114.0,0.0,0.0,,3.0,,,8.0,1.0,,0.0,,1.0,,,128.0,39.0,,,,0.0,2.0,,2.0,1.0,,2.0,2.0,,,116.0,0.0,0.0,,0.0,,,1.0,9.0,1.0,7.0,0.0,,25.0,2.0,2.0,0.0,0.0,,0.0,0.0,25.0,1.0,0.0,23.0,109.0,,1.0,,,1.0,26.0,3.0,0.0,0.0,,,0.0,,,1.0,0.0,,0.0,0.0,2.0,0.0,,,0.0,39.0,0.0,,,,,15.0,,0.0,2.0,0.0,5.0,,9.0,,,0.0,22.0,,,2.0,0.0,,4.0,,0.0,3.0,,,0.0,,,0.0,,0.0,1.0,35.0,,5.0,11.0,1.0,2.0,,0.0,,4.0,0.0,,0.0,8.0,,,1.0,0.0,,6.0,,6.0,,,0.0,3.0,2.0,4.0,0.0,,15.0,0.0,,2.0,1.0,0.0,,0.0,,0.0,7.0,5.0,9.0,5.0,,,,,,0.0,0.0,20.0,0.0,,,0.0,6.0,0.0,1.0,,0.0,3.0,3.0,0.0,,4.0,0.0,,5.0,,17.0,,,22.0,0.0,0.0,5.0,0.0,4.0,56.0,,0.0,,0.0,,2371
,,4.0,2.0,8.0,,0.0,0.0,,5.0,0.0,2.0,0.0,30.0,2.0,23.0,1.0,0.0,0.0,5.0,0.0,,,0.0,2.0,1.0,1.0,10.0,0.0,,3.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,,,,0.0,1.0,,,5.0,,,,5.0,5.0,9.0,2.0,5.0,,0.0,,,0.0,0.0,3.0,29.0,,,,,2.0,0.0,1.0,,,0.0,0.0,,0.0,2.0,0.0,1.0,,,0.0,,,,,,1.0,,,0.0,,,,2.0,4.0,0.0,4.0,1.0,0.0,0.0,,0.0,0.0,0.0,20.0,,5.0,0.0,,18.0,,,0.0,16.0,,0.0,2.0,0.0,1.0,,7.0,,,6.0,,0.0,,5.0,0.0,0.0,5.0,,,,,13.0,0.0,,2.0,,,,,1.0,17.0,1.0,,1.0,2.0,,,2.0,2.0,,0.0,,2.0,2.0,9.0,0.0,,0.0,7.0,,16.0,0.0,0.0,5.0,2.0,2.0,,,0.0,0.0,1.0,0.0,,5.0,0.0,,,,0.0,1.0,,0.0,4.0,,0.0,0.0,1.0,,5.0,,45.0,0.0,13.0,6.0,,1.0,,2.0,3.0,,0.0,,1.0,,,12.0,13.0,,,0.0,5.0,0.0,,14.0,8.0,,29.0,1.0,2.0,,14.0,1.0,2.0,,1.0,,,0.0,2.0,,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,,6.0,0.0,16.0,0.0,0.0,119.0,79.0,1.0,1.0,,,1.0,67.0,0.0,0.0,0.0,,,0.0,,,1.0,12.0,,0.0,2.0,3.0,0.0,,0.0,28.0,0.0,0.0,,,,,0.0,,0.0,,0.0,4.0,,6.0,,,8.0,0.0,,,15.0,0.0,,2.0,,,15.0,0.0,,0.0,,0.0,0.0,,2.0,0.0,1.0,,16.0,8.0,4.0,1.0,,1.0,,3.0,2.0,,0.0,4.0,,,0.0,0.0,,4.0,,1.0,,,3.0,5.0,13.0,4.0,0.0,,17.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,1.0,,3.0,5.0,,,0.0,,,14.0,6.0,18.0,0.0,,,1.0,3.0,0.0,3.0,,0.0,0.0,2.0,0.0,,1.0,,,2.0,,1.0,13.0,,5.0,0.0,2.0,,,4.0,0.0,,0.0,,0.0,,1114
,,0.0,16.0,6.0,,,,,7.0,2.0,0.0,0.0,6.0,0.0,600.0,0.0,2.0,0.0,,0.0,,,0.0,1.0,3.0,14.0,0.0,1.0,,102.0,4.0,,0.0,,2.0,0.0,,8.0,,3.0,,,,0.0,0.0,,,1.0,,,,10.0,7.0,129.0,15.0,,,0.0,,,,0.0,303.0,11.0,,,0.0,,,,0.0,,,0.0,0.0,,0.0,2.0,0.0,5.0,,,,,,,,0.0,0.0,,,2.0,,,,0.0,6.0,,1.0,4.0,0.0,7.0,,0.0,,0.0,0.0,,3.0,0.0,,4.0,,,0.0,24.0,,0.0,0.0,2.0,3.0,,3.0,,,1.0,,1.0,,2.0,0.0,,3.0,,,0.0,,40.0,2.0,,,,,,,0.0,1.0,0.0,,6.0,,,,,0.0,,,,0.0,1.0,3.0,0.0,,1.0,3.0,,14.0,3.0,,265.0,5.0,2.0,,,0.0,,,,,0.0,,,,,2.0,,,,5.0,,,1.0,0.0,,,,47.0,0.0,3.0,,2.0,,,,2.0,,6.0,,3.0,,,400.0,59.0,,,1.0,,2.0,,,52.0,,4.0,14.0,0.0,,5.0,0.0,4.0,,0.0,,,0.0,15.0,,9.0,0.0,,,3.0,0.0,,0.0,,19.0,1.0,16.0,,1.0,135.0,2.0,,1.0,,,4.0,9.0,8.0,0.0,1.0,,,0.0,,,0.0,0.0,,0.0,6.0,,0.0,,0.0,2.0,0.0,,,,,,,,,0.0,,6.0,,6.0,,,31.0,,,,2.0,1.0,,,,,5.0,,,2.0,,,1.0,,1.0,0.0,33.0,,5.0,6.0,386.0,,,0.0,,0.0,0.0,,,76.0,,,,,,4.0,,0.0,,0.0,0.0,1.0,190.0,1.0,0.0,,15.0,1.0,,,0.0,0.0,,0.0,,7.0,0.0,22.0,69.0,0.0,,,0.0,,,14.0,0.0,34.0,,,,0.0,1.0,3.0,2.0,,,1.0,3.0,,,2.0,2.0,,,,34.0,25.0,,3.0,0.0,,1.0,,2.0,,,0.0,,0.0,,3514
